sk_id_curr,target_cv,target_final
103062,0.21277944507709798,0.22348747504313854
103078,0.07267535968230918,0.07244088711243062
103083,0.04006909338451791,0.03569393216175017
103092,0.12840402444572963,0.11418456184796306
103096,0.1169030441091082,0.12240133902170239
103097,0.214245834431396,0.21189706971854877
103102,0.50638786656501,0.48615272157537515
103112,0.16245163099660406,0.1556180241816758
103132,0.10083124440769614,0.09687235530866255
103144,0.20599211068640413,0.21516327195170556
103145,0.22155943518740573,0.2200416577581473
103146,0.03677581490011242,0.03861093370364103
103147,0.13260618338983748,0.1600497524481521
103158,0.12385711802017688,0.10247806312197895
103171,0.23923624898299622,0.2548212789745199
103173,0.08974917114881345,0.083934866228591
103184,0.07976568633544218,0.0832801246097722
103195,0.37542277537498986,0.3559377335208918
103196,0.1437812387741925,0.1453508872657318
103206,0.07769793079417771,0.09155478901610359
103230,0.4284133089885605,0.43399627436920585
103231,0.3765698155303125,0.3788824821790413
103232,0.07457290603557822,0.07405645984769235
103239,0.28061864064130176,0.2970538767245618
103240,0.30744953405159964,0.3418938345001168
103243,0.07418910425483698,0.07785105855526547
103252,0.2581607866248824,0.26674203763288484
103258,0.09599536044453891,0.09194382941046664
103259,0.2633687438199082,0.2551853174136485
103279,0.08805238442622351,0.09005667432596093
103280,0.02181074684087401,0.02014285916001563
103286,0.16060971306996702,0.15325846465392748
103287,0.6279072468424464,0.6434119032778317
103290,0.04177911721748704,0.042114019942586185
103298,0.07028420908292057,0.07682884905131682
103315,0.02022887587008054,0.02690873039846283
103319,0.06467515281719124,0.057640405382607354
103334,0.4488695719333916,0.4605095878225291
103336,0.12717594675453467,0.11583108863733715
103345,0.13757233395981508,0.1351136896842335
103368,0.0883758869924924,0.08051800671951931
103371,0.45075523221902863,0.4530850498808041
103377,0.040347280379112914,0.04037087036836222
103398,0.07682504972766956,0.08140684236778581
103404,0.1835597437237696,0.20005022666400007
103408,0.4203306975867287,0.43919531093071046
103410,0.14135281992382623,0.14398129509123833
103418,0.06733739918447935,0.06811050567633921
103420,0.351012140888172,0.33198322134421226
103432,0.16326553749555595,0.15820635256162166
103433,0.04791469162480315,0.049797510135969524
103436,0.036683464401695225,0.03093374521606503
103440,0.07470269430390067,0.06929770984433448
103453,0.11578728307030722,0.10356170280550384
103459,0.11035338476294587,0.12354622229169636
103460,0.11232862670441437,0.11372704221461204
103461,0.030372440443543532,0.030213393087610965
103462,0.09864308879601807,0.11337389528593603
103473,0.23687631803099313,0.20131234409489937
103474,0.04114902082875117,0.03845854247766811
103475,0.3443867688005925,0.35187069636733925
103478,0.20440062095928166,0.20893866885537066
103480,0.2151982799732164,0.23925417817896893
103484,0.09434450507485383,0.09669850568528625
103494,0.5221388337690713,0.5146191888676103
103513,0.13882783461513765,0.1478763240781497
103515,0.2575870215575781,0.2614953978911413
103516,0.41196888189172914,0.43328782423796425
103525,0.34322897604100505,0.3351754430961098
103541,0.4019342479595577,0.43933536201543966
103544,0.03750284294496671,0.04207432241943331
103562,0.7128322873743025,0.6979926602300967
103570,0.5660882030153788,0.5708947364762407
103572,0.33181915120656336,0.3385601915277422
103574,0.05615321042996833,0.05298964370928576
103575,0.1211496405998823,0.1263127542614382
103591,0.3734470732597373,0.4055684680668873
103594,0.03640243032945638,0.03689851033485192
103609,0.1701358585667305,0.15282520229079144
103613,0.38893308484157,0.38841502523877036
103614,0.11679919346042869,0.1272039771884927
103615,0.1332486086988476,0.13295964479523184
103624,0.19141731489078045,0.1996944028655632
103625,0.4547157856214445,0.41048009681056113
103628,0.45796622586864977,0.46295226141614415
103629,0.03590750494235883,0.036793637885355966
103647,0.18158936950834398,0.2205327178332945
103648,0.19456550768625372,0.21612380931330516
103651,0.09395264721929167,0.08817775549583623
103658,0.06222051043542412,0.061626737736857014
103668,0.23698186597435283,0.2974073520001221
103669,0.14358714561615948,0.1363078873835583
103676,0.12406439699809146,0.10425446153179069
103682,0.10511459261209453,0.10700321908810603
103683,0.12387708928527705,0.13009866263544081
103689,0.07709895102493279,0.07273961547950425
103725,0.18457626376643577,0.17600549491800246
103733,0.24231738595703992,0.26802574008700636
103744,0.0769017207346305,0.06847068969135961
103762,0.26199797046962164,0.2643443429051541
103771,0.5502940529036192,0.5586507247824963
103773,0.02342096492217016,0.023429862470957637
103783,0.14518177701084803,0.14336453087229334
103784,0.13329917740511177,0.1209920779488907
103808,0.050332299831615634,0.05293356488758175
103812,0.15276641226298412,0.1473498726426797
103813,0.34092045530723525,0.3140845236151573
103814,0.15618974776782574,0.1502639332969444
103818,0.35115164630386897,0.32327712063739994
103824,0.05963773775173818,0.06099941060467167
103828,0.04345312606265294,0.041515686406948415
103830,0.573096190990411,0.5748916587302714
103840,0.04997065726587166,0.040262619377886055
103842,0.233664914353865,0.21310900857923445
103847,0.41736061862662,0.437212513577284
103848,0.28745405650506733,0.3254180313990244
103851,0.09091490010879706,0.0899209952728129
103854,0.26899499479162886,0.2433344638391328
103857,0.3687345142238787,0.396252868310826
103861,0.07594753249064708,0.06856673983478122
103862,0.1797250800666246,0.16789057138496566
103865,0.117049981468769,0.11435131099337188
103870,0.02843146866802239,0.030897386801612307
103876,0.0855646918892766,0.08131417382814089
103891,0.5453055790905768,0.5378705460552113
103908,0.1771821538541803,0.17205892030021774
103914,0.28208355588381123,0.31132608819460966
103918,0.20382739513812342,0.2170924023667799
103940,0.04848917310207568,0.04597249731695498
103963,0.2575730320778124,0.21815657878841255
103966,0.14805834938395593,0.15340428170678916
103971,0.4089784397543483,0.3994238049928798
103980,0.25599197483702985,0.24446581673283518
103984,0.12314880455356267,0.12969020872526574
103985,0.11123933528307395,0.10097704563348531
103998,0.6545672950122607,0.6766033969307477
104019,0.057044613875482444,0.05687172819837144
104026,0.10128800166149834,0.10233788299896443
104035,0.2237798516778371,0.251543535996145
104044,0.20346978144451394,0.19110992173454108
104045,0.1833595172521139,0.18269877117142427
104047,0.5162437236610652,0.4880399571542165
104051,0.057013030779095496,0.05465085415113441
104058,0.14581897401845886,0.15730706694962351
104063,0.07888519687471965,0.0771883536369165
104066,0.5186233832235955,0.5269275249732825
104087,0.0666037014005615,0.05179449640996437
104089,0.1599072265556628,0.14494444012102742
104095,0.1330385079004632,0.1604729353478392
104098,0.26868532803934214,0.269439264872678
104104,0.08391811434512318,0.08351703982908336
104110,0.5035406376475674,0.5140421463107474
104120,0.1546554511408861,0.1680285954294164
104122,0.08436704772674991,0.08872589576335466
104131,0.12041676822066891,0.12565869842376826
104132,0.18510345153134533,0.1644925964293534
104135,0.08698540596873322,0.07597352189286255
104136,0.09744936164237954,0.09080640608700019
104149,0.18978260192218785,0.18696380076023317
104150,0.15437022726212205,0.16342145113774467
104156,0.6571778489931992,0.6222567378697528
104165,0.2589248459789713,0.25349995593605346
104175,0.05548312268466912,0.052575554869932345
104179,0.23412697390771647,0.2434016730603986
104184,0.21132191861801586,0.22028123964279328
104206,0.11461928496426431,0.1140375455385622
104216,0.5681066526073104,0.576119654868966
104230,0.3145181370409956,0.2940012870370134
104257,0.07032102546748624,0.0780167069221113
104272,0.09108402282315296,0.10699681318674881
104273,0.1518859355034011,0.15990871341408913
104278,0.07130009581078353,0.07347563991975377
104294,0.20252708571338868,0.20879247776335053
104295,0.0662659033484382,0.06814529055369764
104297,0.1528820664804323,0.15910672461067793
104298,0.1615040869825049,0.16468919875356283
104308,0.09388405295157184,0.09026145636490694
104318,0.09116443797855903,0.08373518008123437
104319,0.35949913431899627,0.40456275712910633
104320,0.20852131351672828,0.21550573084234603
104327,0.2694742649722141,0.252873621766868
104334,0.14108373637159327,0.13554699339439594
104344,0.1114345201635507,0.10819172746084771
104350,0.07465798365671505,0.07038433149977089
104351,0.38346078565192643,0.3510478449035636
104354,0.06184696165323908,0.052714167732455436
104369,0.28417954128157225,0.25087322310635696
104376,0.31757280213297145,0.31962766147160077
104381,0.15395040111329367,0.16004765232665447
104384,0.21291561471302034,0.21610307550746946
104391,0.07162908229233747,0.07191588682865767
104394,0.08478779581177273,0.09618454464913777
104398,0.3921865168704634,0.38981620247549253
104402,0.03428874409235951,0.033239237610995995
104408,0.17584872167403456,0.15586280585329054
104409,0.04317902080422492,0.040913886080650545
104410,0.813594757928224,0.8214043051084575
104412,0.15062120361807957,0.12765415066598576
104417,0.15302919038162133,0.15972876953344328
104424,0.17820774695146424,0.18016645516420732
104426,0.055667714488167507,0.056720977832384153
104435,0.14667175637016,0.1575421272333138
104445,0.08422894316470754,0.08720944738782725
104458,0.04956429055595481,0.044699175874363443
104460,0.1075724183524594,0.1059693669713487
104466,0.06932356303528175,0.07944170043057767
104472,0.25107359322927153,0.21174502180728805
104473,0.22861088755621756,0.2226871919968903
104479,0.05714235387515294,0.050175558413083424
104480,0.054393436698576866,0.048418387678057964
104482,0.17555854329623705,0.17784821988030938
104499,0.0650456243237317,0.06983498335186492
104501,0.05058609792354797,0.0480385171699399
104502,0.03915540041639974,0.04622766649128803
104506,0.21916074349285558,0.23916285027073242
104510,0.029595082272796322,0.036323251093436044
104512,0.19219120795334932,0.19139973076463293
104520,0.38307098054717115,0.4085419141719311
104528,0.13559573119451132,0.13277226787204469
104529,0.03980736791191855,0.039044425656186425
104541,0.11864269575447448,0.13049061869251036
104578,0.07016093049938042,0.06750979265947721
104584,0.1684827557508076,0.14787995239473398
104588,0.21134485227180688,0.1963462201093527
104602,0.363530859628418,0.3587611170277514
104610,0.06655948190362937,0.06495274809010947
104611,0.5021254233616999,0.5679153874543749
104618,0.14348774609793682,0.15591709631481518
104620,0.1116247926372701,0.11660001861591081
